time	duplex	start1	end1	start2	end2	axisX	axisY	axisZ	hel_pos
0	0	0	21	3000	3021	-0.8278992743210115	-0.1809362026105056	-0.4610119021250513	[23.521152165370694,5.008300604770689,-16.714113142665184]
0	1	22	25	882	885	-0.6099373147722086	-0.5596727073919795	-0.5491755556722728	[14.995664763719876,2.6785349107169267,-18.51851138349806]
0	2	26	52	2969	2995	-0.6855715156101543	-0.24698551779901096	-0.6236244185916733	[13.968379251440108,1.6770845424911396,-19.475317902636498]
0	3	57	71	2950	2964	-0.7497608337952842	0.361286055490044	-0.5127316524490585	[5.6172281022101584,-0.8865423590047109,-28.642650081516337]
0	4	80	98	2926	2944	-0.8282633994927945	0.2532599694884997	0.4575709171707618	[0.21842964638438683,3.518885232714398,-29.343170351146348]
0	5	105	123	2901	2919	-0.7671532817442152	0.27483619069941917	0.5281862706809815	[-8.657671447626669,3.9444610719173157,-24.493262204759542]
0	6	124	129	2365	2370	-0.7132799509378185	0.17056669896011867	0.6670533800851585	[-14.629770262461637,6.036990774477788,-20.399093497244365]
0	7	130	150	2874	2894	-0.40199779304179356	-0.15108981367495533	0.8542375145460428	[-15.70304170486008,8.878047316398726,-18.537025282968777]
0	8	154	164	2863	2873	-0.053858223801776274	0.07618690919785333	0.9794688068288581	[-19.127413812689845,7.4984187878936375,-11.235763952559347]
0	9	165	168	1722	1725	-0.3152407774044937	0.16695246906167358	0.9166898340396634	[-20.28138854672806,5.446813629184437,-6.6133758241198315]
0	10	169	185	2842	2858	-0.270163741840871	0.2847451327690523	0.8958994319984452	[-20.751869483054133,5.817493979347504,-5.100208108501427]
0	11	186	189	1701	1704	0.37674140107177223	0.07198471737313565	0.9115689964386954	[-21.228564078722457,9.977080590729447,0.8871994278316728]
0	12	190	206	2821	2837	0.3419277560424792	-0.14912144949443953	0.8885801171089664	[-20.58782075336007,10.180996097841872,2.3967132091952]
0	13	212	232	2795	2815	0.2498088131105686	-0.58194499630614	0.7432632145622482	[-20.110156338887407,7.794450162337141,10.517313575410046]
0	14	234	248	2776	2790	0.6395383624197576	-0.7028773958344914	-0.2338234879695918	[-18.04809665432869,2.075000773710414,17.18563457819102]
0	15	254	270	2754	2770	0.6406065225487503	-0.5127693998342723	-0.5197875101855843	[-12.372360202830556,-4.418964549272053,16.75377302044468]
0	16	271	274	1844	1847	0.6238265118818167	-0.383776402514183	-0.629469782764525	[-8.779658464750916,-6.745709651965031,11.106705729043274]
0	17	275	283	2741	2749	0.42367547975212455	-0.30529328618911816	-0.7986699242897606	[-7.842279330278556,-7.331557680723828,10.07045668187245]
0	18	287	291	1827	1831	0.22916501114436202	-0.6470424907592239	-0.7206784960466811	[-5.120611386189066,-9.455044179196953,6.663326607672556]
0	19	292	300	2724	2732	0.8458114358409831	-0.31424184767421176	-0.3801052314344538	[-2.9459942527101823,-11.128552972271411,7.141302484024566]
0	20	305	319	2708	2722	0.7442996554506891	-0.17645151416822166	0.5421098178282613	[0.6488434459479009,-12.608558213903727,5.792181782252408]
0	21	320	325	2018	2023	0.6328220045038819	0.1678122272857802	0.7425872778459659	[5.160776706645807,-13.471725964200868,9.156920282573422]
0	22	327	340	2687	2700	0.270080364119964	0.6005751381575561	0.7240369764593916	[8.40756919727306,-12.904662464943245,10.50068546864034]
0	23	341	346	1997	2002	0.18853492538940844	0.7954409779494624	0.5616127868803062	[9.89115801091591,-9.686477722715939,14.619239670904804]
0	24	347	357	2670	2680	0.22340933900447082	0.714186606744515	0.6275944794006398	[7.8062120682948475,-7.365555051157935,16.32488676887442]
0	25	358	361	1982	1985	0.20253881871698357	0.6983663582156158	0.6725684301978089	[11.108735912406289,-4.0052676869421635,18.13003467435407]
