time	duplex	start1	end1	start2	end2	axisX	axisY	axisZ	hel_pos
0	33	402	407	725	730	0.8041815749525927	0.5851513417972296	0.023619736045134107	[-11.19475700470573,5.844101932055211,5.864434411546469]
0	34	408	412	1398	1402	0.782888804473088	0.6043918415783952	0.06566334298841127	[-8.584506166366555,6.589511541160387,8.214648626188303]
0	35	414	432	1378	1396	0.7842034148118154	0.5447358687430373	-0.15026330293504542	[-6.6103004036990844,7.912108108126537,8.472745539952061]
0	36	433	438	694	699	0.9118549310447026	0.32139394752948747	-0.21390192655230883	[-0.666015050789981,12.039026745095521,7.334109860779236]
0	37	439	454	1356	1371	0.6707728455349459	0.4551236075139438	-0.5036342842734737	[1.4747275940209472,12.571586646662753,4.7713732285268335]
0	38	455	464	1343	1352	0.27794973725433225	-0.10217117307185974	-0.901190534597383	[5.8106908584570425,15.473587507681636,1.1764720577578438]
0	39	465	470	1568	1573	-0.10116720372914641	-0.6145886109836287	-0.7790619718122321	[6.7946535084168405,14.863089558791138,-2.457759753209328]
0	40	471	485	1322	1336	-0.21200807669824726	-0.41767722181758565	-0.8589884747148854	[8.87215434709758,14.14945742516516,-5.228317780363727]
0	41	486	491	1547	1552	-0.23307407754312148	-0.5768235944214173	-0.7731834058629035	[7.329967775629241,11.624410063604572,-10.710259814016908]
0	42	492	506	1301	1315	-0.42004151939731255	-0.5507333297247945	-0.6705314701671558	[4.714802334352649,9.643761139320862,-11.371256377761007]
0	43	507	512	1526	1531	-0.3802291944372389	-0.6646866948861183	-0.6277501654230118	[2.1476109457593404,6.282254942727927,-15.384930598039922]
0	44	513	523	1284	1294	-0.36487110656863886	-0.6483163602563031	-0.6352562289655415	[3.195557305744875,4.669200134220395,-18.266213416834084]
0	45	527	552	1258	1283	0.023171203732560784	-0.514896512054725	0.8292841650302911	[1.6861319429845467,0.7772006731859942,-20.24438584973324]
0	46	553	558	876	881	0.4999571404109019	-0.42710334881438616	0.7192551427917214	[2.1585395159466345,-4.608511469706089,-11.532956130268072]
0	47	559	579	1231	1251	0.47359720214381146	-0.45039375882058785	0.7060219834415367	[1.4731550691024484,-7.014699009763925,-9.380905074185687]
0	48	580	583	851	854	0.5199854123687916	-0.3034876725987306	0.7745283147259875	[7.571281679918636,-9.617164622085834,-3.514722945139194]
0	49	584	600	1210	1226	0.5483597831385767	-0.11572944054863415	0.7720833147994721	[8.450199577974267,-10.17869475959801,-2.3755364303349618]
0	50	608	625	1188	1205	0.01067880077163875	0.9438965883783451	0.2316302491041392	[12.670914708950157,-9.347608071549905,4.047735487713063]
0	51	626	629	1637	1640	0.006350257475485806	0.9797412758529781	0.04537614121340656	[13.157016156003007,-2.406452299434461,8.145163430057728]
0	52	630	640	1173	1183	-0.010446083518771854	0.9569095963929616	-0.15240385996126468	[13.152247473832706,-0.7323181392768461,8.210321442896777]
0	53	642	646	1620	1624	-0.10118477454114191	0.9889094839126923	-0.04349601160403185	[12.911014534826819,3.8697810210615646,7.435577851301164]
0	54	647	661	1152	1166	-0.19538956793164478	0.957846449690067	0.04358594837005817	[12.244611216155224,5.647557746550499,4.920930102380664]
0	55	662	667	1599	1604	-0.37414102242470654	0.9040271515670815	0.07001206176350314	[11.000800522302784,11.589171822861694,5.116705343725194]
0	56	669	682	1131	1144	-0.8019307332981213	0.5330186298586893	-0.022148292404851742	[10.096278275750894,13.681311241542378,7.95222325670057]
0	57	684	693	1117	1126	-0.7121482512260165	-0.68978137786989	0.01628767195667541	[4.190892209919696,15.520900273288387,6.728341662276193]
0	58	700	724	1086	1110	-0.834883557354563	-0.4730004170063851	0.11091184908154007	[-1.212273352066632,11.711544968780775,4.824218498188137]
0	59	731	756	1054	1079	-0.4277155588576232	-0.8407493637674743	-0.06448425720840194	[-10.799785138995714,4.8655543419502925,8.147588206819211]
0	60	757	762	1045	1050	0.3105845486757707	-0.794802802356563	0.48375479185357806	[-14.97858001558913,-4.127335441982159,7.59996818414661]
0	61	763	766	1725	1728	0.6304207582643276	-0.6786629086897934	0.37369467478908175	[-14.399821764358055,-7.580720887905813,6.961173099070617]
0	62	767	783	1024	1040	0.7742231585561834	-0.48400521968364296	0.3023456273291801	[-13.369098057492979,-8.649993276725091,7.698486514870712]
