time	duplex	start1	end1	start2	end2	axisX	axisY	axisZ	hel_pos
0	29	419	424	1777	1782	0.11739768754509401	0.8812073057546677	0.42598395758205	[9.315460507173121,1.4444432706041674,-16.897917780775217]
0	30	425	439	2289	2303	0.17147717653444516	0.8281676444449689	0.4651723928431273	[12.061898044703224,3.2607574732640505,-15.722192019897205]
0	31	440	445	1756	1761	0.03188351475386737	0.850814059461608	0.5065960572867987	[13.055252899568831,8.259811419989298,-12.908665644194938]
0	32	446	454	2274	2282	-0.30856728430019104	0.8909305642056946	-0.13237061823966947	[10.987449389237222,10.99614955923499,-12.39850425462269]
0	33	456	459	2269	2272	-0.6594448277169008	0.6489712241191328	0.35303746691760635	[9.46480001964013,14.490841087390475,-12.808371993302021]
0	34	461	477	2248	2264	-0.9671024821874978	-0.1123391174146296	0.09115309879745206	[7.746813794553898,15.711776721456646,-12.364612115744439]
0	35	478	481	2694	2697	-0.9313986089141325	-0.33969788650532257	-0.07961149911777593	[0.16309192239217477,17.153003594942422,-10.878637677843837]
0	36	482	507	2218	2243	-0.9688824312188338	-0.11099480392937738	-0.03316400939014112	[-1.4180737045037173,16.673480380504166,-10.941902288386988]
0	37	513	534	2191	2212	-0.4314907408281374	-0.6878544287565231	0.4607960664341187	[-12.94396683451599,12.827638112821777,-12.144608515032385]
0	38	536	545	2177	2186	-0.037047107922685556	-0.5524761869788681	-0.8039862923778132	[-15.175024489395824,5.595283893882946,-9.411770904768167]
0	39	546	551	1875	1880	0.31654985382146844	-0.5451410754024473	-0.7534004190712299	[-15.329681420374486,3.3084841777560223,-12.702139442994383]
0	40	552	566	2156	2170	0.5356305927284126	-0.5460341833656871	-0.6127745552291779	[-14.819119017111625,0.1745032029864899,-12.77411936642038]
0	41	567	572	1854	1859	0.7301120555164167	-0.42929575603521075	-0.5119664549436894	[-11.421814434931804,-3.14358125861588,-16.37688829471371]
0	42	573	587	2135	2149	0.7884997205662598	-0.43760783194308217	-0.33765539342939255	[-9.10159440487233,-2.72928226896973,-18.8409986994455]
0	43	588	593	1833	1838	0.8001249539663429	-0.5268799191452247	-0.2693700342981331	[-4.3757552540872435,-5.412011927322703,-20.899068023057467]
0	44	594	603	2119	2128	0.6253473699513208	-0.6723404572841898	0.2079525107030512	[-3.2169126482169297,-8.180889678629782,-19.581656468906672]
0	45	607	622	2103	2118	0.5333089877417267	-0.7263242706392753	0.3190263686509496	[-0.6806184273685881,-11.076118933788557,-18.70853903936743]
0	46	629	653	2072	2096	0.11628285271511594	-0.1923609670631293	0.9379996339270537	[5.440970548357095,-16.017741310975293,-14.77396485747391]
0	47	660	680	2045	2065	-0.260971503641365	-0.24404636546061803	0.8615774898816351	[4.553929357381846,-19.26541157367526,-2.519319605241668]
0	48	684	709	2019	2044	-0.5976518986244681	0.267628490512283	0.6383587167139209	[2.29216957075,-20.79326812727853,4.948024032362246]
0	49	710	715	1563	1568	-0.7354819519554406	0.4783538075748458	0.4755953761310046	[-4.108994929871434,-17.46800292821698,11.442392729057609]
0	50	716	740	1988	2012	-0.6340352911229578	0.7076752062495494	-0.03463590218895692	[-3.9246985269666226,-14.567406112309937,12.695664824605075]
0	51	741	746	1532	1537	-0.6709147972960456	0.7224240640238907	-0.03818873340715041	[-10.296030478910048,-7.3783454657636,12.555370327555185]
0	52	747	756	1972	1981	-0.508099142726572	0.7713827078336382	-0.10587121216258441	[-13.395846669530584,-6.975352234933079,11.45983308984173]
0	53	761	786	1945	1970	-0.29429890190343333	0.7411106365989154	-0.3031615889013805	[-15.600166333904143,-3.2032549567610564,11.11098435726295]
0	54	793	813	1918	1938	-0.4275263961180823	0.38072114969261095	-0.7563415617648741	[-17.376379580745407,7.136920929090777,5.373829320722139]
